Model,Degem,Grain Size
Clemex_256_Predictions,10,21.5
Clemex_256_Predictions,10,21.6
Clemex_256_Predictions,10,21.625
Clemex_256_Predictions,10,21.636363636363637
Clemex_256_Predictions,10,21.636363636363637
Clemex_256_Predictions,10,21.666666666666668
Clemex_256_Predictions,10,21.7
Clemex_256_Predictions,10,21.727272727272727
Clemex_256_Predictions,10,21.818181818181817
Clemex_256_Predictions,10,21.875
Clemex_256_Predictions,10,21.9
Clemex_256_Predictions,10,21.90909090909091
Clemex_256_Predictions,10,21.90909090909091
Clemex_256_Predictions,10,22.09090909090909
Clemex_256_Predictions,10,22.181818181818183
Clemex_256_Predictions,10,22.25
Clemex_256_Predictions,10,22.272727272727273
Clemex_256_Predictions,10,22.272727272727273
Clemex_256_Predictions,10,22.3
Clemex_256_Predictions,10,22.454545454545453
Clemex_256_Predictions,10,22.545454545454547
Clemex_256_Predictions,10,22.6
Clemex_256_Predictions,10,22.625
Clemex_256_Predictions,10,22.636363636363637
Clemex_256_Predictions,10,23.0
Clemex_256_Predictions,10,23.11111111111111
Clemex_256_Predictions,10,23.166666666666668
Clemex_256_Predictions,10,23.333333333333332
Clemex_256_Predictions,10,23.4
Clemex_256_Predictions,10,23.444444444444443
Clemex_256_Predictions,10,23.5
Clemex_256_Predictions,10,23.5
Clemex_256_Predictions,10,23.5
Clemex_256_Predictions,10,23.5
Clemex_256_Predictions,10,23.571428571428573
Clemex_256_Predictions,10,23.7
Clemex_256_Predictions,10,23.7
Clemex_256_Predictions,10,23.75
Clemex_256_Predictions,10,23.9
Clemex_256_Predictions,10,24.0
Clemex_256_Predictions,10,24.0
Clemex_256_Predictions,10,24.125
Clemex_256_Predictions,10,24.25
Clemex_256_Predictions,10,24.3
Clemex_256_Predictions,10,24.375
Clemex_256_Predictions,10,24.555555555555557
Clemex_256_Predictions,10,24.6
Clemex_256_Predictions,10,24.75
Clemex_256_Predictions,10,24.8
Clemex_256_Predictions,10,24.833333333333332
Clemex_256_Predictions,10,24.857142857142858
Clemex_256_Predictions,10,24.88888888888889
Clemex_256_Predictions,10,25.0
Clemex_256_Predictions,10,25.333333333333332
Clemex_256_Predictions,10,25.428571428571427
Clemex_256_Predictions,10,25.444444444444443
Clemex_256_Predictions,10,25.5
Clemex_256_Predictions,10,25.555555555555557
Clemex_256_Predictions,10,25.714285714285715
Clemex_256_Predictions,10,25.857142857142858
Clemex_256_Predictions,10,26.0
Clemex_256_Predictions,10,26.11111111111111
Clemex_256_Predictions,10,26.22222222222222
Clemex_256_Predictions,10,26.428571428571427
Clemex_256_Predictions,10,26.444444444444443
Clemex_256_Predictions,10,26.666666666666668
Clemex_256_Predictions,10,26.75
Clemex_256_Predictions,10,26.75
Clemex_256_Predictions,10,26.77777777777778
Clemex_256_Predictions,10,26.77777777777778
Clemex_256_Predictions,10,27.0
Clemex_256_Predictions,10,27.0
Clemex_256_Predictions,10,27.25
Clemex_256_Predictions,10,27.285714285714285
Clemex_256_Predictions,10,27.375
Clemex_256_Predictions,10,27.428571428571427
Clemex_256_Predictions,10,27.75
Clemex_256_Predictions,10,27.75
Clemex_256_Predictions,10,27.875
Clemex_256_Predictions,10,28.0
Clemex_256_Predictions,10,28.0
Clemex_256_Predictions,10,28.11111111111111
Clemex_256_Predictions,10,28.166666666666668
Clemex_256_Predictions,10,28.5
Clemex_256_Predictions,10,28.5
Clemex_256_Predictions,10,28.625
Clemex_256_Predictions,10,28.666666666666668
Clemex_256_Predictions,10,28.714285714285715
Clemex_256_Predictions,10,28.75
Clemex_256_Predictions,10,29.375
Clemex_256_Predictions,10,29.5
Clemex_256_Predictions,10,29.5
Clemex_256_Predictions,10,29.5
Clemex_256_Predictions,10,29.5
Clemex_256_Predictions,10,29.666666666666668
Clemex_256_Predictions,10,29.875
Clemex_256_Predictions,10,30.166666666666668
Clemex_256_Predictions,10,30.571428571428573
Clemex_256_Predictions,10,30.571428571428573
Clemex_256_Predictions,10,31.285714285714285
Clemex_256_Predictions,10,32.0
Clemex_256_Predictions,10,32.42857142857143
Clemex_256_Predictions,10,32.857142857142854
Clemex_256_Predictions,10,33.42857142857143
Clemex_256_Predictions,10,33.833333333333336
Clemex_256_Predictions,10,34.0
Clemex_256_Predictions,10,34.333333333333336
Clemex_256_Predictions,10,34.5
Clemex_256_Predictions,10,35.0
Clemex_256_Predictions,10,35.285714285714285
Clemex_256_Predictions,10,35.333333333333336
Clemex_256_Predictions,10,35.4
Clemex_256_Predictions,10,35.5
Clemex_256_Predictions,10,35.5
Clemex_256_Predictions,10,36.5
Clemex_256_Predictions,10,37.0
Clemex_256_Predictions,10,37.166666666666664
Clemex_256_Predictions,10,37.333333333333336
Clemex_256_Predictions,10,37.5
Clemex_256_Predictions,10,37.666666666666664
Clemex_256_Predictions,10,38.6
Clemex_256_Predictions,10,39.0
Clemex_256_Predictions,10,39.5
Clemex_256_Predictions,10,39.833333333333336
Clemex_256_Predictions,10,41.2
Clemex_256_Predictions,10,44.0
Clemex_256_Predictions,10,62.0
Clemex_256_Predictions,10,81.0
Clemex_256_Predictions,11,4.5625
Clemex_256_Predictions,11,5.0
Clemex_256_Predictions,11,5.742857142857143
Clemex_256_Predictions,11,6.6875
Clemex_256_Predictions,11,6.8125
Clemex_256_Predictions,11,7.3
Clemex_256_Predictions,11,7.428571428571429
Clemex_256_Predictions,11,7.523809523809524
Clemex_256_Predictions,11,7.633333333333334
Clemex_256_Predictions,11,7.666666666666667
Clemex_256_Predictions,11,7.896551724137931
Clemex_256_Predictions,11,7.962962962962963
Clemex_256_Predictions,11,8.066666666666666
Clemex_256_Predictions,11,8.105263157894736
Clemex_256_Predictions,11,8.12
Clemex_256_Predictions,11,8.37037037037037
Clemex_256_Predictions,11,8.384615384615385
Clemex_256_Predictions,11,8.48
Clemex_256_Predictions,11,8.88888888888889
Clemex_256_Predictions,11,9.0
Clemex_256_Predictions,11,9.038461538461538
Clemex_256_Predictions,11,9.2
Clemex_256_Predictions,11,9.266666666666667
Clemex_256_Predictions,11,9.45
Clemex_256_Predictions,11,9.478260869565217
Clemex_256_Predictions,11,9.615384615384615
Clemex_256_Predictions,11,9.619047619047619
Clemex_256_Predictions,11,9.68
Clemex_256_Predictions,11,9.68
Clemex_256_Predictions,11,9.692307692307692
Clemex_256_Predictions,11,9.761904761904763
Clemex_256_Predictions,11,9.8125
Clemex_256_Predictions,11,10.045454545454545
Clemex_256_Predictions,11,10.066666666666666
Clemex_256_Predictions,11,10.214285714285714
Clemex_256_Predictions,11,10.416666666666666
Clemex_256_Predictions,11,10.428571428571429
Clemex_256_Predictions,11,10.4375
Clemex_256_Predictions,11,10.454545454545455
Clemex_256_Predictions,11,10.476190476190476
Clemex_256_Predictions,11,10.5
Clemex_256_Predictions,11,10.565217391304348
Clemex_256_Predictions,11,10.565217391304348
Clemex_256_Predictions,11,10.619047619047619
Clemex_256_Predictions,11,10.647058823529411
Clemex_256_Predictions,11,10.652173913043478
Clemex_256_Predictions,11,10.666666666666666
Clemex_256_Predictions,11,10.68421052631579
Clemex_256_Predictions,11,10.695652173913043
Clemex_256_Predictions,11,10.714285714285714
Clemex_256_Predictions,11,10.727272727272727
Clemex_256_Predictions,11,10.73913043478261
Clemex_256_Predictions,11,10.818181818181818
Clemex_256_Predictions,11,10.904761904761905
Clemex_256_Predictions,11,10.904761904761905
Clemex_256_Predictions,11,10.91304347826087
Clemex_256_Predictions,11,11.0
Clemex_256_Predictions,11,11.05
Clemex_256_Predictions,11,11.05
Clemex_256_Predictions,11,11.136363636363637
Clemex_256_Predictions,11,11.153846153846153
Clemex_256_Predictions,11,11.166666666666666
Clemex_256_Predictions,11,11.210526315789474
Clemex_256_Predictions,11,11.25
Clemex_256_Predictions,11,11.25
Clemex_256_Predictions,11,11.318181818181818
Clemex_256_Predictions,11,11.333333333333334
Clemex_256_Predictions,11,11.333333333333334
Clemex_256_Predictions,11,11.4
Clemex_256_Predictions,11,11.411764705882353
Clemex_256_Predictions,11,11.4375
Clemex_256_Predictions,11,11.473684210526315
Clemex_256_Predictions,11,11.5
Clemex_256_Predictions,11,11.526315789473685
Clemex_256_Predictions,11,11.619047619047619
Clemex_256_Predictions,11,11.65
Clemex_256_Predictions,11,11.666666666666666
Clemex_256_Predictions,11,11.666666666666666
Clemex_256_Predictions,11,11.722222222222221
Clemex_256_Predictions,11,11.736842105263158
